scope,horizon,n_conditions,mean_raw_slope,sd_raw_slope,cv_raw_slope,mean_std_slope,sd_std_slope,cv_std_slope,mean_resid_R2,min_resid_R2,max_resid_R2,mean_null_R2,all_raw_slopes_negative,frac_slope_ci_negative
global_summary,1,16,-0.7979094888763403,0.1321097291648738,0.16556981838974288,-0.6004377914271835,0.025259381948108655,0.04206827469674659,0.3611237004768293,0.30769243639130217,0.4176779708026169,0.0006671586452219325,True,1.0
global_summary,5,16,-0.7101989303009292,0.10372378177228857,0.14604891298300343,-0.5274994719999866,0.052327115929825266,0.09919842332984818,0.2808226870804522,0.18271238655463262,0.3586493844719736,0.0008347601663996826,True,1.0
global_summary,10,16,-0.7120748710770114,0.08958653209599646,0.12581055129830834,-0.5076520744107393,0.05012321673732347,0.0987353726376586,0.26006594445611764,0.17754549980222611,0.3251887723404536,0.001470048614961389,True,1.0
global_summary,25,16,-0.7029436427919707,0.10085313410907625,0.14347257442767608,-0.4729544170661329,0.054694710126630665,0.11564478130006998,0.226490422480962,0.13811087655706322,0.28318508521140573,0.0016426549231315438,True,1.0
global_summary,50,16,-0.6994271433098704,0.0963170618744253,0.13770849872724458,-0.4464193911018369,0.05298882240714064,0.11869740307704099,0.2019225995955744,0.11894789090254998,0.2582604441821731,0.0015127808349656852,True,1.0
global_summary,100,16,-0.7009178220885147,0.09583290046327496,0.1367248733633086,-0.4245464697504276,0.04850300362777562,0.11424663042463687,0.18244521250340948,0.12513244868029016,0.25452435416601893,0.0008937638910986381,True,1.0
global_summary,200,16,-0.708751772148852,0.08713831452007394,0.12294616810023327,-0.41604265064768303,0.047285166688387954,0.11365461357065709,0.1751876312099019,0.11219618330597436,0.23663719509968717,0.000697826591670267,True,1.0
