scope,rule,L,rho,target,R2_controls,R2_controls_std,R2_iso,R2_iso_std,R2_coarse,R2_coarse_std,R2_entropy,R2_entropy_std,R2_all,R2_all_std,R2_null_iso_shuffle,R2_null_iso_shuffle_std,R2_null_target_shuffle,R2_null_target_shuffle_std,deltaR2_iso,deltaR2_coarse,deltaR2_entropy,deltaR2_all,deltaR2_null_iso_shuffle,deltaR2_null_target_shuffle,iso_slope_standardized,null_iso_slope_standardized,iso_slope_ci_low,iso_slope_ci_high,null_iso_slope_ci_low,null_iso_slope_ci_high,deltaR2_iso_ci_low,deltaR2_iso_ci_high,deltaR2_coarse_ci_low,deltaR2_coarse_ci_high,deltaR2_entropy_ci_low,deltaR2_entropy_ci_high,deltaR2_all_ci_low,deltaR2_all_ci_high,deltaR2_null_iso_shuffle_ci_low,deltaR2_null_iso_shuffle_ci_high,TSI,TSI_norm,verdict_component
condition,GoL,64.0,0.3,target_future_live_count,-0.017584837819165332,0.014540193747822248,-0.019226993074170327,0.014944361283903793,-0.018852563292256975,0.013370564327456237,-0.018154525630441398,0.014459991016843737,-0.017754801996766868,0.011808056893585123,-0.01873246299357829,0.014658719560886779,-0.011943916941558008,0.009010472283574156,-0.0016421552550049956,-0.001267725473091643,-0.0005696878112760664,-0.0001699641776015358,-0.0011476251744129591,0.005640920877607324,-0.06455472540670179,0.015305251872075971,-0.14657263165814394,0.0280036518041625,-0.04635395731770044,0.08371342988594295,,,,,,,,,,,0.2529514682042104,-496.77529974700883,
condition,GoL,64.0,0.35,target_fine_net,0.04690407098536124,0.0703537554417319,0.2548019446993009,0.0816997306240633,0.05179671168704354,0.07155072315145145,0.04814221225077453,0.06786173232577869,0.33251906066855275,0.082776158287274,0.04503439058013299,0.07101559832853391,-0.0035149035064600655,0.003178974744439663,0.20789787371393964,0.004892640701682299,0.0012381412654132867,0.2856149896831915,-0.0018696804052282523,-0.05041897449182131,-0.16181035773376082,-0.035662241127317695,-0.22755189196820097,-0.08930065935286559,-0.09151381362951218,0.025246967349175795,,,,,,,,,,,0.2070273218427317,238.81131243122303,
condition,GoL,64.0,0.35,target_delta_components,0.04690407098536124,0.0703537554417319,0.2548019446993009,0.0816997306240633,0.05179671168704354,0.07155072315145145,0.04814221225077453,0.06786173232577869,0.33251906066855275,0.082776158287274,0.04503439058013299,0.07101559832853391,0.0007119583959573461,0.0025741985200237803,0.20789787371393964,0.004892640701682299,0.0012381412654132867,0.2856149896831915,-0.0018696804052282523,-0.046192112589403894,-0.16181035773376082,-0.035662241127317695,-0.22784791502721596,-0.09226833781703865,-0.09791634713819748,0.020847895597174145,,,,,,,,,,,0.2070273218427317,238.81131243122303,
condition,GoL,64.0,0.35,target_delta_density,0.10964969898015067,0.06059914995426364,0.10871096646083837,0.06028107752710367,0.1082200489540589,0.05876474876188439,0.10889082432556436,0.05978182589342564,0.10249437749730109,0.057022213275155734,0.10681487898003277,0.05660466681615816,-0.01478089337127204,0.017513020080030757,-0.0009387325193122992,-0.0014296500260917722,-0.0007588746545863084,-0.007155321482849586,-0.0028348200001179075,-0.12443059235142272,0.011934032695511132,-0.002196560353973911,-0.07030444182082365,0.09752725357532653,-0.05797705000410903,0.05768971841370795,,,,,,,,,,,0.2070273218427317,238.81131243122303,
condition,GoL,64.0,0.35,target_delta_block_var,-0.011755367852267518,0.011392268302061529,-0.01088481598105957,0.012006421066042862,0.10307840733445146,0.05427416579756877,0.06735652119193145,0.028912580254044976,0.09637682535379266,0.05135626334805956,-0.012664463862969332,0.010955618878142117,-0.006333580029535724,0.0076915794416379715,0.0008705518712079485,0.11483377518671899,0.07911188904419897,0.10813219320606018,-0.0009090960107018143,0.005421787822731794,0.015531009673183393,-0.017229101155909584,-0.06864530161195928,0.10131853158058211,-0.07586572460098545,0.04740938511125519,,,,,,,,,,,0.2070273218427317,238.81131243122303,
condition,GoL,64.0,0.35,target_delta_block_entropy,-0.020156157191392986,0.010028913868361364,-0.02011241347274346,0.011625982625331445,0.13549921562048084,0.06720136258720863,0.236073930515255,0.062025021998366944,0.22882422495678217,0.06202416687848767,-0.021348797177125078,0.010624309756793756,0.0005444041066910322,0.00642265986699795,4.374371864952417e-05,0.15565537281187383,0.25623008770664796,0.24898038214817517,-0.001192639985732092,0.02070056129808402,0.0014709997081232319,0.006482050293342082,-0.07145655565841098,0.08668164947891661,-0.04814338341119637,0.06493434285275392,,,,,,,,,,,0.2070273218427317,238.81131243122303,
condition,GoL,64.0,0.35,target_future_density,-0.02295188226235658,0.0231917985445036,-0.022163416730117236,0.020922062137954497,-0.022644450066141554,0.02106264366744572,-0.022201007238135895,0.02069184242337523,-0.02408768995085935,0.02306520388074807,-0.023378155890434106,0.021667843118935836,-0.012469419719160912,0.01897902840900626,0.000788465532239345,0.0003074321962150267,0.000750875024220686,-0.0011358076885027678,-0.00042627362807752534,0.010482462543195669,0.012806604655730268,-0.002357164654524195,-0.07009552289241852,0.09835317994763698,-0.06108398765969431,0.06145140064097315,,,,,,,,,,,0.2070273218427317,238.81131243122303,
condition,GoL,64.0,0.35,target_future_live_count,-0.02295188226235658,0.0231917985445036,-0.022163416730117236,0.020922062137954497,-0.022644450066141554,0.02106264366744572,-0.022201007238135895,0.02069184242337523,-0.02408768995085935,0.02306520388074807,-0.023378155890434106,0.021667843118935836,-0.008511907778629046,0.009292055415177768,0.000788465532239345,0.0003074321962150267,0.000750875024220686,-0.0011358076885027678,-0.00042627362807752534,0.014439974483727535,0.012806604655730268,-0.002357164654524195,-0.07618040394236572,0.10039952281401175,-0.05681926511436321,0.05423097930486469,,,,,,,,,,,0.2070273218427317,238.81131243122303,
condition,GoL,128.0,0.2,target_fine_net,0.02891415467229219,0.042920833057251605,0.17698735350670908,0.05300216911276317,0.027826096418596347,0.0401378306927786,0.02881163996613658,0.042862004217943554,0.273083655767112,0.04228894582927566,0.023487825756199277,0.036544515121935475,-0.008546640506465008,0.006062513528710604,0.14807319883441689,-0.001088058253695845,-0.00010251470615561115,0.24416950109481983,-0.005426328916092914,-0.0374607951787572,-0.054528622597019585,-0.01113942046265619,-0.13670489355160093,0.025978833124748635,-0.07021457349101594,0.04283988694288995,,,,,,,,,,,0.1469160749554013,127.9664809907024,
condition,GoL,128.0,0.2,target_delta_components,0.02891415467229219,0.042920833057251605,0.17698735350670908,0.05300216911276317,0.027826096418596347,0.0401378306927786,0.02881163996613658,0.042862004217943554,0.273083655767112,0.04228894582927566,0.023487825756199277,0.036544515121935475,-0.005471816277331731,0.003686886548536373,0.14807319883441689,-0.001088058253695845,-0.00010251470615561115,0.24416950109481983,-0.005426328916092914,-0.03438597094962392,-0.054528622597019585,-0.01113942046265619,-0.13746167878911153,0.026840847028191263,-0.07674956656261979,0.05181577037038686,,,,,,,,,,,0.1469160749554013,127.9664809907024,
condition,GoL,128.0,0.2,target_delta_density,0.09295597492521654,0.04063708174495218,0.09193838834346842,0.03859544745628842,0.09449651344604393,0.035167343103482435,0.09284103255521617,0.03932498528476645,0.09153991900956324,0.03279573899965409,0.09114411815929077,0.03904247176485269,-0.015739882092283386,0.015910170751527543,-0.0010175865817481228,0.0015405385208273892,-0.00011494237000037044,-0.0014160559156533026,-0.0018118567659257678,-0.10869585701749993,-0.021525644279476123,-0.007218497567454487,-0.11082267361792206,0.07925163186273297,-0.07063190189036903,0.05520834997579339,,,,,,,,,,,0.1469160749554013,127.9664809907024,
condition,GoL,128.0,0.2,target_delta_block_var,-0.004794243051450398,0.006419819121053709,-0.004991652097982913,0.00636143231832356,0.05736451319623555,0.03639897081390176,0.024515325013603338,0.025397928673321173,0.05573926251513859,0.035898311732669,-0.004911409974205005,0.0064071540852861895,-0.02096472370408482,0.012699584590374388,-0.00019740904653251477,0.062158756247685944,0.029309568065053734,0.060533505566588985,-0.00011716692275460724,-0.01617048065263442,-0.06647738339217385,0.0066389312688960814,-0.15148714268068955,0.02331902021264528,-0.05857462113392034,0.06987699776291731,,,,,,,,,,,0.1469160749554013,127.9664809907024,
condition,GoL,128.0,0.2,target_delta_block_entropy,-0.002385396814299079,0.004814193745460899,-0.002202514605164363,0.004849237824012934,0.16578864097323673,0.07145884122303435,0.258924173027406,0.06753931626305262,0.25737005975352933,0.0719068173871081,-0.002398465103585168,0.005028911601464123,-0.008737923756053579,0.010324128537955703,0.00018288220913471572,0.1681740377875358,0.26130956984170506,0.2597554565678284,-1.3068289286089201e-05,-0.0063525269417545,-0.040927502896376,0.016300172953679557,-0.12347605108618397,0.03627314969297445,-0.04352048659885184,0.08079526225103698,,,,,,,,,,,0.1469160749554013,127.9664809907024,
condition,GoL,128.0,0.2,target_future_density,-0.0037179990065167924,0.009238177160037745,-0.0025608751275012056,0.006556417209955684,-0.00464155381641187,0.020631005667169182,-0.0036183124641895326,0.00965475127009385,-0.003046204722114254,0.015155013000162034,-0.002436922789927065,0.0060001481662133385,-0.0031137367134824513,0.004347798120295634,0.0011571238790155868,-0.0009235548098950777,9.96865423272598e-05,0.0006717942844025383,0.0012810762165897274,0.0006042622930343411,-0.022634737987957284,-0.00759042558655606,-0.11507697747120367,0.07612991195325182,-0.07685065450753423,0.06164675438469612,,,,,,,,,,,0.1469160749554013,127.9664809907024,
condition,GoL,128.0,0.2,target_future_live_count,-0.0037179990065167924,0.009238177160037745,-0.0025608751275012056,0.006556417209955684,-0.00464155381641187,0.020631005667169182,-0.0036183124641895326,0.00965475127009385,-0.003046204722114254,0.015155013000162034,-0.002436922789927065,0.0060001481662133385,-0.012490242802100648,0.016856578558023364,0.0011571238790155868,-0.0009235548098950777,9.96865423272598e-05,0.0006717942844025383,0.0012810762165897274,-0.008772243795583856,-0.022634737987957284,-0.00759042558655606,-0.12017338831184161,0.0671663269756966,-0.07499255685079394,0.053194743236844734,,,,,,,,,,,0.1469160749554013,127.9664809907024,
condition,GoL,128.0,0.25,target_fine_net,-0.0016120478251565595,0.005548563107098016,0.19713097135855073,0.05428815371397563,0.0048330030382786274,0.007980523712766193,0.0007468473811683918,0.0040393612887818535,0.2806000996661505,0.024943272119004732,-0.0005458490615623645,0.003742818204209262,-0.005751457675217208,0.007305655092167863,0.1987430191837073,0.006445050863435187,0.0023588952063249512,0.2822121474913071,0.001066198763594195,-0.004139409850060649,-0.11458533510895592,-0.013270680638808966,-0.19259253942879961,-0.03423817389180143,-0.07551269276575101,0.0454166219888992,,,,,,,,,,,0.1975021467252402,160.1638086684684,
condition,GoL,128.0,0.25,target_delta_components,-0.0016120478251565595,0.005548563107098016,0.19713097135855073,0.05428815371397563,0.0048330030382786274,0.007980523712766193,0.0007468473811683918,0.0040393612887818535,0.2806000996661505,0.024943272119004732,-0.0005458490615623645,0.003742818204209262,-0.016671652852960083,0.022335659073747426,0.1987430191837073,0.006445050863435187,0.0023588952063249512,0.2822121474913071,0.001066198763594195,-0.015059605027803524,-0.11458533510895592,-0.013270680638808966,-0.19866398908572983,-0.03520925903485303,-0.07147648310578313,0.04883758853241027,,,,,,,,,,,0.1975021467252402,160.1638086684684,
condition,GoL,128.0,0.25,target_delta_density,0.1357428891204619,0.03280583474385182,0.1352370507809549,0.03246817967450827,0.1336056014347778,0.03136364273681657,0.13286958742564672,0.030313984089847465,0.12792449617442603,0.03364818785604955,0.13407414870708065,0.03188052914649174,-0.003720320292840218,0.004681094914569712,-0.0005058383395069865,-0.0021372876856841083,-0.0028733016948151724,-0.007818392946035868,-0.0016687404133812478,-0.13946320941330212,-0.027278933779478008,0.01688646144871659,-0.1060619554673692,0.06417761496928888,-0.03805970580341508,0.0730846228578374,,,,,,,,,,,0.1975021467252402,160.1638086684684,
condition,GoL,128.0,0.25,target_delta_block_var,-0.00266554800134895,0.004214390370157586,-0.002783273430697375,0.004592547903564115,0.05291424141330758,0.04153907831495803,0.03734635888272906,0.02418218558929876,0.04767653234562097,0.034087984908217066,-0.002790266381895323,0.006084167952782264,-0.006938064516363718,0.01067909892868971,-0.00011772542934842525,0.055579789414656536,0.04001190688407801,0.05034208034696992,-0.00012471838054637328,-0.004272516515014768,-0.025513054664065546,-0.04486639136234622,-0.1108016309404262,0.07192652059835046,-0.10894727247798558,0.021205157781349335,,,,,,,,,,,0.1975021467252402,160.1638086684684,
condition,GoL,128.0,0.25,target_delta_block_entropy,-0.0025034278545609024,0.006788114494125181,-0.0012625553960937896,0.006559893384772309,0.20195783013677032,0.042788652564026176,0.2936881645686199,0.05630079741179752,0.29158263357420455,0.05636970446872819,-0.0027906102594037695,0.0054670551101247186,-0.005562074278805351,0.004193352572966887,0.0012408724584671129,0.20446125799133122,0.2961915924231808,0.2940860614287655,-0.0002871824048428671,-0.003058646424244449,-0.02614716813152079,0.006247780290687563,-0.10847001363105124,0.05978350968774574,-0.05082827728554209,0.06804141277155398,,,,,,,,,,,0.1975021467252402,160.1638086684684,
condition,GoL,128.0,0.25,target_future_density,-0.004037199008457937,0.003485898698975297,-0.004031602055020444,0.0033545411504811123,-0.005074452068425739,0.0033301674104895904,-0.005072952265828557,0.0026662566765983946,-0.00596929816986016,0.0031231564855018407,-0.004389514278145201,0.003233519980675019,-0.003427329644435639,0.0028063273194997504,5.596953437492225e-06,-0.0010372530599678026,-0.00103575325737062,-0.0019320991614022237,-0.00035231526968726445,0.0006098693640222974,-0.029409878428589477,0.018205578792431856,-0.11495080663016104,0.05540855136530405,-0.04818190219789436,0.07846256444001103,,,,,,,,,,,0.1975021467252402,160.1638086684684,
