family,singular_index,singular_value,normalized_energy,cumulative_energy
horizon_fine_net,1,2.6449170009716627,0.9993694206928787,0.9993694206928787
horizon_fine_net,2,0.06343448206268587,0.0005748476451691441,0.9999442683380478
horizon_fine_net,3,0.01975149699409805,5.573166195217066e-05,1.0
