sample_id,condition_id,rule,L,rho,live_count,density,components_t0,components_t1,fine_net_1,iso_count
5209,GoL_L128_rho0.25,GoL,128,0.25,4056,0.24755859375,2052,1075,-977,828
5210,GoL_L128_rho0.25,GoL,128,0.25,4107,0.25067138671875,2145,1080,-1065,945
5211,GoL_L128_rho0.25,GoL,128,0.25,3997,0.24395751953125,2100,1041,-1059,893
5212,GoL_L128_rho0.25,GoL,128,0.25,4087,0.24945068359375,2113,1062,-1051,865
5213,GoL_L128_rho0.25,GoL,128,0.25,4054,0.2474365234375,2054,1030,-1024,880
5214,GoL_L128_rho0.25,GoL,128,0.25,4070,0.2484130859375,2136,1052,-1084,939
5215,GoL_L128_rho0.25,GoL,128,0.25,4164,0.254150390625,2126,1095,-1031,878
5216,GoL_L128_rho0.25,GoL,128,0.25,4013,0.24493408203125,2072,1017,-1055,860
5217,GoL_L128_rho0.25,GoL,128,0.25,4088,0.24951171875,2136,1070,-1066,930
5218,GoL_L128_rho0.25,GoL,128,0.25,4070,0.2484130859375,2122,1039,-1083,908
5219,GoL_L128_rho0.25,GoL,128,0.25,4020,0.245361328125,2126,1073,-1053,877
5220,GoL_L128_rho0.25,GoL,128,0.25,4175,0.25482177734375,2154,1107,-1047,955
5221,GoL_L128_rho0.25,GoL,128,0.25,4197,0.25616455078125,2095,1111,-984,837
5222,GoL_L128_rho0.25,GoL,128,0.25,4008,0.24462890625,2168,1046,-1122,951
5223,GoL_L128_rho0.25,GoL,128,0.25,4097,0.25006103515625,2156,1022,-1134,925
5224,GoL_L128_rho0.25,GoL,128,0.25,4087,0.24945068359375,2192,998,-1194,1031
5225,GoL_L128_rho0.25,GoL,128,0.25,4070,0.2484130859375,2119,1033,-1086,880
5226,GoL_L128_rho0.25,GoL,128,0.25,4057,0.24761962890625,2139,1061,-1078,954
5227,GoL_L128_rho0.25,GoL,128,0.25,4120,0.25146484375,2059,1059,-1000,845
5228,GoL_L128_rho0.25,GoL,128,0.25,4131,0.25213623046875,2079,1104,-975,869
5229,GoL_L128_rho0.25,GoL,128,0.25,4113,0.25103759765625,2108,1063,-1045,871
5230,GoL_L128_rho0.25,GoL,128,0.25,4181,0.25518798828125,2160,1070,-1090,897
5231,GoL_L128_rho0.25,GoL,128,0.25,4167,0.25433349609375,2106,1047,-1059,886
5232,GoL_L128_rho0.25,GoL,128,0.25,4082,0.2491455078125,2078,1024,-1054,841
5233,GoL_L128_rho0.25,GoL,128,0.25,4135,0.25238037109375,2023,1071,-952,815
5234,GoL_L128_rho0.25,GoL,128,0.25,4033,0.24615478515625,2111,1091,-1020,887
5235,GoL_L128_rho0.25,GoL,128,0.25,4033,0.24615478515625,2108,1060,-1048,894
5236,GoL_L128_rho0.25,GoL,128,0.25,4059,0.24774169921875,2120,1050,-1070,905
5237,GoL_L128_rho0.25,GoL,128,0.25,4035,0.24627685546875,2116,1045,-1071,876
5238,GoL_L128_rho0.25,GoL,128,0.25,4029,0.24591064453125,2122,1048,-1074,889
5239,GoL_L128_rho0.25,GoL,128,0.25,4068,0.248291015625,2096,1064,-1032,887
5240,GoL_L128_rho0.25,GoL,128,0.25,4024,0.24560546875,2112,1054,-1058,920
5241,GoL_L128_rho0.25,GoL,128,0.25,4096,0.25,2153,1071,-1082,913
5242,GoL_L128_rho0.25,GoL,128,0.25,4073,0.24859619140625,2112,1092,-1020,894
5243,GoL_L128_rho0.25,GoL,128,0.25,4166,0.2542724609375,2127,1031,-1096,884
5244,GoL_L128_rho0.25,GoL,128,0.25,4034,0.2462158203125,2099,1081,-1018,873
5245,GoL_L128_rho0.25,GoL,128,0.25,4003,0.24432373046875,2056,1050,-1006,811
5246,GoL_L128_rho0.25,GoL,128,0.25,4162,0.2540283203125,2101,1040,-1061,888
5247,GoL_L128_rho0.25,GoL,128,0.25,4104,0.25048828125,2090,1079,-1011,876
5248,GoL_L128_rho0.25,GoL,128,0.25,4124,0.251708984375,2113,1049,-1064,867
5249,GoL_L128_rho0.25,GoL,128,0.25,4073,0.24859619140625,2130,1029,-1101,916
5250,GoL_L128_rho0.25,GoL,128,0.25,4116,0.251220703125,2071,1099,-972,831
5251,GoL_L128_rho0.25,GoL,128,0.25,4169,0.25445556640625,2155,1019,-1136,912
5252,GoL_L128_rho0.25,GoL,128,0.25,4139,0.25262451171875,2108,1099,-1009,899
5253,GoL_L128_rho0.25,GoL,128,0.25,4154,0.2535400390625,2076,1052,-1024,866
5254,GoL_L128_rho0.25,GoL,128,0.25,3958,0.2415771484375,2103,1041,-1062,897
5255,GoL_L128_rho0.25,GoL,128,0.25,4019,0.24530029296875,2061,1060,-1001,842
5256,GoL_L128_rho0.25,GoL,128,0.25,4048,0.2470703125,2140,992,-1148,913
5257,GoL_L128_rho0.25,GoL,128,0.25,4065,0.24810791015625,2173,1061,-1112,942
5258,GoL_L128_rho0.25,GoL,128,0.25,4118,0.2513427734375,2146,1044,-1102,900
5259,GoL_L128_rho0.25,GoL,128,0.25,4002,0.2442626953125,2157,1019,-1138,907
5260,GoL_L128_rho0.25,GoL,128,0.25,3960,0.24169921875,2085,1003,-1082,888
5261,GoL_L128_rho0.25,GoL,128,0.25,4170,0.2545166015625,2094,1107,-987,874
5262,GoL_L128_rho0.25,GoL,128,0.25,4070,0.2484130859375,2081,1042,-1039,874
5263,GoL_L128_rho0.25,GoL,128,0.25,4039,0.24652099609375,2134,1084,-1050,917
5264,GoL_L128_rho0.25,GoL,128,0.25,4127,0.25189208984375,2115,1041,-1074,889
5265,GoL_L128_rho0.25,GoL,128,0.25,4135,0.25238037109375,2131,1082,-1049,912
5266,GoL_L128_rho0.25,GoL,128,0.25,4058,0.2476806640625,2096,1095,-1001,911
5267,GoL_L128_rho0.25,GoL,128,0.25,4193,0.25592041015625,2110,1054,-1056,915
5268,GoL_L128_rho0.25,GoL,128,0.25,4106,0.2506103515625,2136,1022,-1114,908
5269,GoL_L128_rho0.25,GoL,128,0.25,4069,0.24835205078125,2138,1026,-1112,936
5270,GoL_L128_rho0.25,GoL,128,0.25,4116,0.251220703125,2132,1035,-1097,878
5271,GoL_L128_rho0.25,GoL,128,0.25,4125,0.25177001953125,2113,1082,-1031,866
5272,GoL_L128_rho0.25,GoL,128,0.25,4138,0.2525634765625,2151,1076,-1075,899
5273,GoL_L128_rho0.25,GoL,128,0.25,4138,0.2525634765625,2116,1052,-1064,892
5274,GoL_L128_rho0.25,GoL,128,0.25,4094,0.2498779296875,2187,1016,-1171,951
5275,GoL_L128_rho0.25,GoL,128,0.25,4206,0.2567138671875,2092,1099,-993,851
5276,GoL_L128_rho0.25,GoL,128,0.25,4150,0.2532958984375,2112,1075,-1037,920
5277,GoL_L128_rho0.25,GoL,128,0.25,4036,0.246337890625,2076,1084,-992,842
5278,GoL_L128_rho0.25,GoL,128,0.25,4228,0.258056640625,2133,1078,-1055,956
5279,GoL_L128_rho0.25,GoL,128,0.25,4176,0.2548828125,2146,1081,-1065,911
5280,GoL_L128_rho0.25,GoL,128,0.25,4059,0.24774169921875,2084,1066,-1018,859
5281,GoL_L128_rho0.25,GoL,128,0.25,4286,0.2615966796875,2166,1085,-1081,934
5282,GoL_L128_rho0.25,GoL,128,0.25,4135,0.25238037109375,2138,1089,-1049,886
5283,GoL_L128_rho0.25,GoL,128,0.25,4091,0.24969482421875,2110,1081,-1029,871
5284,GoL_L128_rho0.25,GoL,128,0.25,4192,0.255859375,2095,1051,-1044,885
5285,GoL_L128_rho0.25,GoL,128,0.25,4102,0.2503662109375,2104,1041,-1063,872
5286,GoL_L128_rho0.25,GoL,128,0.25,4080,0.2490234375,2150,1101,-1049,913
5287,GoL_L128_rho0.25,GoL,128,0.25,4085,0.24932861328125,2072,1025,-1047,834
5288,GoL_L128_rho0.25,GoL,128,0.25,4133,0.25225830078125,2094,1026,-1068,836
5289,GoL_L128_rho0.25,GoL,128,0.25,3987,0.24334716796875,2094,1047,-1047,892
5290,GoL_L128_rho0.25,GoL,128,0.25,4039,0.24652099609375,2095,1083,-1012,847
5291,GoL_L128_rho0.25,GoL,128,0.25,4032,0.24609375,2101,1067,-1034,880
5292,GoL_L128_rho0.25,GoL,128,0.25,4181,0.25518798828125,2158,1061,-1097,936
5293,GoL_L128_rho0.25,GoL,128,0.25,4152,0.25341796875,2123,1060,-1063,935
5294,GoL_L128_rho0.25,GoL,128,0.25,4159,0.25384521484375,2084,1137,-947,876
5295,GoL_L128_rho0.25,GoL,128,0.25,4058,0.2476806640625,2093,1044,-1049,861
5296,GoL_L128_rho0.25,GoL,128,0.25,4005,0.24444580078125,2102,1046,-1056,898
5297,GoL_L128_rho0.25,GoL,128,0.25,4173,0.25469970703125,2103,1052,-1051,895
5298,GoL_L128_rho0.25,GoL,128,0.25,4091,0.24969482421875,2173,1049,-1124,944
5299,GoL_L128_rho0.25,GoL,128,0.25,4107,0.25067138671875,2089,1060,-1029,899
5300,GoL_L128_rho0.25,GoL,128,0.25,4120,0.25146484375,2134,1084,-1050,915
5301,GoL_L128_rho0.25,GoL,128,0.25,4076,0.248779296875,2129,1079,-1050,903
5302,GoL_L128_rho0.25,GoL,128,0.25,4078,0.2489013671875,2109,1100,-1009,870
5303,GoL_L128_rho0.25,GoL,128,0.25,4062,0.2479248046875,2112,1122,-990,888
5304,GoL_L128_rho0.25,GoL,128,0.25,4087,0.24945068359375,2112,1031,-1081,886
5305,GoL_L128_rho0.25,GoL,128,0.25,4060,0.247802734375,2149,1045,-1104,913
5306,GoL_L128_rho0.25,GoL,128,0.25,4104,0.25048828125,2089,1031,-1058,850
5307,GoL_L128_rho0.25,GoL,128,0.25,4130,0.2520751953125,2115,1069,-1046,851
5308,GoL_L128_rho0.25,GoL,128,0.25,4092,0.249755859375,2129,1014,-1115,901
5309,GoL_L128_rho0.25,GoL,128,0.25,4143,0.25286865234375,2140,1077,-1063,916
5310,GoL_L128_rho0.25,GoL,128,0.25,4036,0.246337890625,2141,999,-1142,948
5311,GoL_L128_rho0.25,GoL,128,0.25,4110,0.2508544921875,2087,1080,-1007,873
5312,GoL_L128_rho0.25,GoL,128,0.25,4120,0.25146484375,2105,1090,-1015,864
5313,GoL_L128_rho0.25,GoL,128,0.25,4144,0.2529296875,2086,1016,-1070,867
5314,GoL_L128_rho0.25,GoL,128,0.25,4148,0.253173828125,2144,1010,-1134,901
5315,GoL_L128_rho0.25,GoL,128,0.25,4091,0.24969482421875,2099,1051,-1048,859
5316,GoL_L128_rho0.25,GoL,128,0.25,4057,0.24761962890625,2089,1056,-1033,857
5317,GoL_L128_rho0.25,GoL,128,0.25,3985,0.24322509765625,2084,1055,-1029,882
5318,GoL_L128_rho0.25,GoL,128,0.25,4163,0.25408935546875,2099,1027,-1072,871
5319,GoL_L128_rho0.25,GoL,128,0.25,4133,0.25225830078125,2090,1064,-1026,884
5320,GoL_L128_rho0.25,GoL,128,0.25,4171,0.25457763671875,2101,1064,-1037,852
5321,GoL_L128_rho0.25,GoL,128,0.25,3962,0.2418212890625,2110,1018,-1092,903
5322,GoL_L128_rho0.25,GoL,128,0.25,3999,0.24407958984375,2054,1055,-999,860
5323,GoL_L128_rho0.25,GoL,128,0.25,4044,0.246826171875,2113,976,-1137,890
5324,GoL_L128_rho0.25,GoL,128,0.25,4163,0.25408935546875,2134,1096,-1038,875
5325,GoL_L128_rho0.25,GoL,128,0.25,4019,0.24530029296875,2122,1048,-1074,918
5326,GoL_L128_rho0.25,GoL,128,0.25,4172,0.254638671875,2148,1086,-1062,908
5327,GoL_L128_rho0.25,GoL,128,0.25,4082,0.2491455078125,2125,1071,-1054,885
5328,GoL_L128_rho0.25,GoL,128,0.25,4057,0.24761962890625,2082,1026,-1056,852
5329,GoL_L128_rho0.25,GoL,128,0.25,4032,0.24609375,2073,1042,-1031,884
5330,GoL_L128_rho0.25,GoL,128,0.25,4109,0.25079345703125,2102,1041,-1061,869
5331,GoL_L128_rho0.25,GoL,128,0.25,4055,0.24749755859375,2101,1041,-1060,899
5332,GoL_L128_rho0.25,GoL,128,0.25,4081,0.24908447265625,2126,1069,-1057,895
5333,GoL_L128_rho0.25,GoL,128,0.25,4039,0.24652099609375,2087,1052,-1035,844
5334,GoL_L128_rho0.25,GoL,128,0.25,4069,0.24835205078125,2051,1025,-1026,856
5335,GoL_L128_rho0.25,GoL,128,0.25,4073,0.24859619140625,2101,1042,-1059,870
5336,GoL_L128_rho0.25,GoL,128,0.25,4107,0.25067138671875,2068,1043,-1025,855
5337,GoL_L128_rho0.25,GoL,128,0.25,4068,0.248291015625,2173,1035,-1138,940
5338,GoL_L128_rho0.25,GoL,128,0.25,4104,0.25048828125,2145,1039,-1106,879
5339,GoL_L128_rho0.25,GoL,128,0.25,4122,0.2515869140625,2108,1026,-1082,852
5340,GoL_L128_rho0.25,GoL,128,0.25,4079,0.24896240234375,2096,1131,-965,877
5341,GoL_L128_rho0.25,GoL,128,0.25,4109,0.25079345703125,2051,1075,-976,858
5342,GoL_L128_rho0.25,GoL,128,0.25,4158,0.2537841796875,2116,1064,-1052,925
5343,GoL_L128_rho0.25,GoL,128,0.25,4182,0.2552490234375,2087,1101,-986,865
5344,GoL_L128_rho0.25,GoL,128,0.25,3989,0.24346923828125,2079,1049,-1030,866
5345,GoL_L128_rho0.25,GoL,128,0.25,4071,0.24847412109375,2089,1064,-1025,882
5346,GoL_L128_rho0.25,GoL,128,0.25,4112,0.2509765625,2147,1044,-1103,931
5347,GoL_L128_rho0.25,GoL,128,0.25,4049,0.24713134765625,2107,1058,-1049,864
5348,GoL_L128_rho0.25,GoL,128,0.25,4110,0.2508544921875,2071,1027,-1044,874
5349,GoL_L128_rho0.25,GoL,128,0.25,4163,0.25408935546875,2138,1043,-1095,891
5350,GoL_L128_rho0.25,GoL,128,0.25,4086,0.2493896484375,2152,1075,-1077,902
5351,GoL_L128_rho0.25,GoL,128,0.25,4071,0.24847412109375,2089,1081,-1008,880
5352,GoL_L128_rho0.25,GoL,128,0.25,3994,0.2437744140625,2113,1020,-1093,905
5353,GoL_L128_rho0.25,GoL,128,0.25,4045,0.24688720703125,2067,1042,-1025,819
5354,GoL_L128_rho0.25,GoL,128,0.25,4026,0.2457275390625,2162,1039,-1123,966
5355,GoL_L128_rho0.25,GoL,128,0.25,4183,0.25531005859375,2076,1059,-1017,849
5356,GoL_L128_rho0.25,GoL,128,0.25,4106,0.2506103515625,2117,1004,-1113,902
5357,GoL_L128_rho0.25,GoL,128,0.25,4025,0.24566650390625,2073,1050,-1023,849
5358,GoL_L128_rho0.25,GoL,128,0.25,4037,0.24639892578125,2122,1077,-1045,885
5359,GoL_L128_rho0.25,GoL,128,0.25,4102,0.2503662109375,2073,1069,-1004,857
5360,GoL_L128_rho0.25,GoL,128,0.25,4128,0.251953125,2137,1035,-1102,926
5361,GoL_L128_rho0.25,GoL,128,0.25,4148,0.253173828125,2128,1016,-1112,911
5362,GoL_L128_rho0.25,GoL,128,0.25,4133,0.25225830078125,2099,1039,-1060,870
5363,GoL_L128_rho0.25,GoL,128,0.25,4155,0.25360107421875,2123,1103,-1020,878
5364,GoL_L128_rho0.25,GoL,128,0.25,4183,0.25531005859375,2096,1087,-1009,858
5365,GoL_L128_rho0.25,GoL,128,0.25,4058,0.2476806640625,2119,1035,-1084,912
5366,GoL_L128_rho0.25,GoL,128,0.25,4156,0.253662109375,2138,1024,-1114,940
5367,GoL_L128_rho0.25,GoL,128,0.25,4107,0.25067138671875,2093,1064,-1029,875
5368,GoL_L128_rho0.25,GoL,128,0.25,4029,0.24591064453125,2087,1058,-1029,842
5369,GoL_L128_rho0.25,GoL,128,0.25,4211,0.25701904296875,2115,1050,-1065,899
5370,GoL_L128_rho0.25,GoL,128,0.25,4089,0.24957275390625,2118,1041,-1077,881
5371,GoL_L128_rho0.25,GoL,128,0.25,4041,0.24664306640625,2087,1038,-1049,842
5372,GoL_L128_rho0.25,GoL,128,0.25,4200,0.25634765625,2122,1074,-1048,906
5373,GoL_L128_rho0.25,GoL,128,0.25,4094,0.2498779296875,2091,1092,-999,868
5374,GoL_L128_rho0.25,GoL,128,0.25,4137,0.25250244140625,2142,1076,-1066,932
5375,GoL_L128_rho0.25,GoL,128,0.25,4098,0.2501220703125,2089,1049,-1040,889
5376,GoL_L128_rho0.25,GoL,128,0.25,4219,0.25750732421875,2098,1062,-1036,865
5377,GoL_L128_rho0.25,GoL,128,0.25,4071,0.24847412109375,2178,1094,-1084,967
5378,GoL_L128_rho0.25,GoL,128,0.25,4045,0.24688720703125,2121,1098,-1023,860
5379,GoL_L128_rho0.25,GoL,128,0.25,4138,0.2525634765625,2197,1061,-1136,948
5380,GoL_L128_rho0.25,GoL,128,0.25,4017,0.24517822265625,2128,1026,-1102,908
5381,GoL_L128_rho0.25,GoL,128,0.25,4160,0.25390625,2108,1112,-996,895
5382,GoL_L128_rho0.25,GoL,128,0.25,4102,0.2503662109375,2073,1090,-983,883
5383,GoL_L128_rho0.25,GoL,128,0.25,4069,0.24835205078125,2108,1091,-1017,868
5384,GoL_L128_rho0.25,GoL,128,0.25,4129,0.25201416015625,2180,1054,-1126,961
5385,GoL_L128_rho0.25,GoL,128,0.25,4094,0.2498779296875,2113,1038,-1075,880
5386,GoL_L128_rho0.25,GoL,128,0.25,4070,0.2484130859375,2131,1056,-1075,872
5387,GoL_L128_rho0.25,GoL,128,0.25,4103,0.25042724609375,2111,1036,-1075,879
5388,GoL_L128_rho0.25,GoL,128,0.25,4107,0.25067138671875,2103,1063,-1040,884
5389,GoL_L128_rho0.25,GoL,128,0.25,4108,0.250732421875,2088,1089,-999,826
5390,GoL_L128_rho0.25,GoL,128,0.25,4137,0.25250244140625,2126,1025,-1101,887
5391,GoL_L128_rho0.25,GoL,128,0.25,4024,0.24560546875,2083,1022,-1061,855
5392,GoL_L128_rho0.25,GoL,128,0.25,4130,0.2520751953125,2127,1094,-1033,886
5393,GoL_L128_rho0.25,GoL,128,0.25,4113,0.25103759765625,2110,1042,-1068,878
5394,GoL_L128_rho0.25,GoL,128,0.25,4207,0.25677490234375,2112,1072,-1040,912
5395,GoL_L128_rho0.25,GoL,128,0.25,4059,0.24774169921875,2072,1039,-1033,844
5396,GoL_L128_rho0.25,GoL,128,0.25,4087,0.24945068359375,2135,1026,-1109,898
5397,GoL_L128_rho0.25,GoL,128,0.25,4201,0.25640869140625,2115,1082,-1033,918
5398,GoL_L128_rho0.25,GoL,128,0.25,4191,0.25579833984375,2147,1085,-1062,939
5399,GoL_L128_rho0.25,GoL,128,0.25,4169,0.25445556640625,2079,1085,-994,867
5400,GoL_L128_rho0.25,GoL,128,0.25,4087,0.24945068359375,2100,1039,-1061,848
5401,GoL_L128_rho0.25,GoL,128,0.25,4039,0.24652099609375,2119,1066,-1053,880
5402,GoL_L128_rho0.25,GoL,128,0.25,4121,0.25152587890625,2117,1015,-1102,903
5403,GoL_L128_rho0.25,GoL,128,0.25,4039,0.24652099609375,2165,1075,-1090,933
5404,GoL_L128_rho0.25,GoL,128,0.25,4054,0.2474365234375,2150,1088,-1062,896
5405,GoL_L128_rho0.25,GoL,128,0.25,4049,0.24713134765625,2096,1032,-1064,844
5406,GoL_L128_rho0.25,GoL,128,0.25,4088,0.24951171875,2141,1027,-1114,933
5407,GoL_L128_rho0.25,GoL,128,0.25,4070,0.2484130859375,2116,1013,-1103,896
5408,GoL_L128_rho0.25,GoL,128,0.25,4129,0.25201416015625,2101,1104,-997,902
5409,GoL_L128_rho0.25,GoL,128,0.25,4156,0.253662109375,2094,1052,-1042,890
5410,GoL_L128_rho0.25,GoL,128,0.25,4161,0.25396728515625,2130,1071,-1059,899
5411,GoL_L128_rho0.25,GoL,128,0.25,4071,0.24847412109375,2105,1100,-1005,875
5412,GoL_L128_rho0.25,GoL,128,0.25,4098,0.2501220703125,2101,993,-1108,894
5413,GoL_L128_rho0.25,GoL,128,0.25,4182,0.2552490234375,2155,1123,-1032,905
5414,GoL_L128_rho0.25,GoL,128,0.25,4043,0.24676513671875,2142,1040,-1102,911
5415,GoL_L128_rho0.25,GoL,128,0.25,4021,0.24542236328125,2139,1049,-1090,896
5416,GoL_L128_rho0.25,GoL,128,0.25,4166,0.2542724609375,2155,1066,-1089,935
5417,GoL_L128_rho0.25,GoL,128,0.25,4089,0.24957275390625,2039,1072,-967,841
5418,GoL_L128_rho0.25,GoL,128,0.25,4170,0.2545166015625,2148,1079,-1069,942
5419,GoL_L128_rho0.25,GoL,128,0.25,4164,0.254150390625,2147,1051,-1096,899
5420,GoL_L128_rho0.25,GoL,128,0.25,4084,0.249267578125,2117,1027,-1090,875
5421,GoL_L128_rho0.25,GoL,128,0.25,4078,0.2489013671875,2139,1038,-1101,898
5422,GoL_L128_rho0.25,GoL,128,0.25,4031,0.24603271484375,2094,951,-1143,866
5423,GoL_L128_rho0.25,GoL,128,0.25,4124,0.251708984375,2069,1064,-1005,875
5424,GoL_L128_rho0.25,GoL,128,0.25,4095,0.24993896484375,2097,1088,-1009,896
5425,GoL_L128_rho0.25,GoL,128,0.25,4134,0.2523193359375,2077,1058,-1019,871
5426,GoL_L128_rho0.25,GoL,128,0.25,4155,0.25360107421875,2092,1133,-959,856
5427,GoL_L128_rho0.25,GoL,128,0.25,4212,0.257080078125,2102,1081,-1021,879
5428,GoL_L128_rho0.25,GoL,128,0.25,4045,0.24688720703125,2144,1015,-1129,916
5429,GoL_L128_rho0.25,GoL,128,0.25,4141,0.25274658203125,2121,1109,-1012,875
5430,GoL_L128_rho0.25,GoL,128,0.25,4108,0.250732421875,2156,1007,-1149,918
5431,GoL_L128_rho0.25,GoL,128,0.25,4211,0.25701904296875,2156,1044,-1112,928
5432,GoL_L128_rho0.25,GoL,128,0.25,4229,0.25811767578125,2091,1085,-1006,861
5433,GoL_L128_rho0.25,GoL,128,0.25,3981,0.24298095703125,2075,998,-1077,839
5434,GoL_L128_rho0.25,GoL,128,0.25,4080,0.2490234375,2112,1045,-1067,859
5435,GoL_L128_rho0.25,GoL,128,0.25,3959,0.24163818359375,2098,1011,-1087,868
5436,GoL_L128_rho0.25,GoL,128,0.25,4126,0.2518310546875,2142,1117,-1025,886
5437,GoL_L128_rho0.25,GoL,128,0.25,3958,0.2415771484375,2119,1065,-1054,844
5438,GoL_L128_rho0.25,GoL,128,0.25,4126,0.2518310546875,2133,1073,-1060,851
5439,GoL_L128_rho0.25,GoL,128,0.25,4069,0.24835205078125,2093,1047,-1046,827
5440,GoL_L128_rho0.25,GoL,128,0.25,4065,0.24810791015625,2105,1062,-1043,848
5441,GoL_L128_rho0.25,GoL,128,0.25,4036,0.246337890625,2114,1026,-1088,898
5442,GoL_L128_rho0.25,GoL,128,0.25,4067,0.24822998046875,2106,1042,-1064,887
5443,GoL_L128_rho0.25,GoL,128,0.25,4152,0.25341796875,2182,1089,-1093,964
5444,GoL_L128_rho0.25,GoL,128,0.25,4095,0.24993896484375,2104,1080,-1024,889
5445,GoL_L128_rho0.25,GoL,128,0.25,4151,0.25335693359375,2164,1110,-1054,900
5446,GoL_L128_rho0.25,GoL,128,0.25,4117,0.25128173828125,2087,1024,-1063,862
5447,GoL_L128_rho0.25,GoL,128,0.25,4040,0.24658203125,2090,1066,-1024,853
5448,GoL_L128_rho0.25,GoL,128,0.25,4147,0.25311279296875,2126,1072,-1054,896
5449,GoL_L128_rho0.25,GoL,128,0.25,3987,0.24334716796875,2109,1091,-1018,840
5450,GoL_L128_rho0.25,GoL,128,0.25,4205,0.25665283203125,2131,1065,-1066,906
5451,GoL_L128_rho0.25,GoL,128,0.25,4161,0.25396728515625,2056,1126,-930,811
5452,GoL_L128_rho0.25,GoL,128,0.25,4158,0.2537841796875,2117,1043,-1074,912
5453,GoL_L128_rho0.25,GoL,128,0.25,4093,0.24981689453125,2110,989,-1121,872
5454,GoL_L128_rho0.25,GoL,128,0.25,4021,0.24542236328125,2097,1026,-1071,834
5455,GoL_L128_rho0.25,GoL,128,0.25,4223,0.25775146484375,2104,1089,-1015,893
5456,GoL_L128_rho0.25,GoL,128,0.25,4063,0.24798583984375,2097,1028,-1069,914
5457,GoL_L128_rho0.25,GoL,128,0.25,4175,0.25482177734375,2158,1062,-1096,929
5458,GoL_L128_rho0.25,GoL,128,0.25,4167,0.25433349609375,2136,1060,-1076,934
5459,GoL_L128_rho0.25,GoL,128,0.25,4129,0.25201416015625,2135,1024,-1111,897
5460,GoL_L128_rho0.25,GoL,128,0.25,4027,0.24578857421875,2084,1048,-1036,902
5461,GoL_L128_rho0.25,GoL,128,0.25,4049,0.24713134765625,2107,1085,-1022,850
5462,GoL_L128_rho0.25,GoL,128,0.25,4107,0.25067138671875,2090,996,-1094,843
5463,GoL_L128_rho0.25,GoL,128,0.25,4110,0.2508544921875,2150,1073,-1077,906
5464,GoL_L128_rho0.25,GoL,128,0.25,4122,0.2515869140625,2089,1063,-1026,853
5465,GoL_L128_rho0.25,GoL,128,0.25,4146,0.2530517578125,2113,1052,-1061,879
5466,GoL_L128_rho0.25,GoL,128,0.25,4100,0.250244140625,2056,1044,-1012,845
5467,GoL_L128_rho0.25,GoL,128,0.25,4091,0.24969482421875,2114,1079,-1035,908
5468,GoL_L128_rho0.25,GoL,128,0.25,4165,0.25421142578125,2130,1087,-1043,891
5469,GoL_L128_rho0.25,GoL,128,0.25,4153,0.25347900390625,2118,1067,-1051,899
5470,GoL_L128_rho0.25,GoL,128,0.25,4048,0.2470703125,2059,1063,-996,835
5471,GoL_L128_rho0.25,GoL,128,0.25,4092,0.249755859375,2080,1054,-1026,871
5472,GoL_L128_rho0.25,GoL,128,0.25,4046,0.2469482421875,2064,1054,-1010,838
5473,GoL_L128_rho0.25,GoL,128,0.25,4042,0.2467041015625,2097,1033,-1064,848
5474,GoL_L128_rho0.25,GoL,128,0.25,4106,0.2506103515625,2065,1020,-1045,860
5475,GoL_L128_rho0.25,GoL,128,0.25,4148,0.253173828125,2119,1058,-1061,885
5476,GoL_L128_rho0.25,GoL,128,0.25,4061,0.24786376953125,2108,1035,-1073,885
5477,GoL_L128_rho0.25,GoL,128,0.25,4177,0.25494384765625,2133,1099,-1034,879
5478,GoL_L128_rho0.25,GoL,128,0.25,4044,0.246826171875,2127,1068,-1059,883
5479,GoL_L128_rho0.25,GoL,128,0.25,4091,0.24969482421875,2127,1037,-1090,909
5480,GoL_L128_rho0.25,GoL,128,0.25,3993,0.24371337890625,2056,1062,-994,821
5481,GoL_L128_rho0.25,GoL,128,0.25,4090,0.2496337890625,2131,1050,-1081,902
5482,GoL_L128_rho0.25,GoL,128,0.25,4014,0.2449951171875,2070,1027,-1043,853
5483,GoL_L128_rho0.25,GoL,128,0.25,4086,0.2493896484375,2145,1074,-1071,916
5484,GoL_L128_rho0.25,GoL,128,0.25,4093,0.24981689453125,2138,1132,-1006,904
5485,GoL_L128_rho0.25,GoL,128,0.25,4140,0.252685546875,2138,1040,-1098,904
5486,GoL_L128_rho0.25,GoL,128,0.25,4119,0.25140380859375,2055,1087,-968,831
5487,GoL_L128_rho0.25,GoL,128,0.25,4104,0.25048828125,2059,1061,-998,809
5488,GoL_L128_rho0.25,GoL,128,0.25,4116,0.251220703125,2103,1128,-975,855
5489,GoL_L128_rho0.25,GoL,128,0.25,4127,0.25189208984375,2111,1068,-1043,892
5490,GoL_L128_rho0.25,GoL,128,0.25,4119,0.25140380859375,2129,1085,-1044,874
5491,GoL_L128_rho0.25,GoL,128,0.25,4183,0.25531005859375,2141,1012,-1129,886
5492,GoL_L128_rho0.25,GoL,128,0.25,4087,0.24945068359375,2120,1092,-1028,882
5493,GoL_L128_rho0.25,GoL,128,0.25,3999,0.24407958984375,2085,1012,-1073,882
5494,GoL_L128_rho0.25,GoL,128,0.25,4004,0.244384765625,2109,1056,-1053,914
5495,GoL_L128_rho0.25,GoL,128,0.25,4064,0.248046875,2130,1087,-1043,891
